"movie_id"	"title"	"user_rating"	"metascore"	"MPAA_rating"	"nudity"	"violence"	"profanity"	"alcohol"	"frightening"
"tt6217804"	"Boo 2! A Madea Halloween"	37	17	"PG-13 for sexual references, drug content, language and some horror images"	"Mild"	"Mild"	"Moderate"	"Moderate"	"Mild"
"tt6257174"	"The Miseducation of Cameron Post"	66	69	"None"	"Moderate"	"Moderate"	"Mild"	"Mild"	"Mild"
"tt6261048"	"Love, Kennedy"	64	-1	"Rated PG for thematic elements"	"None"	"None"	"None"	"None"	"None"
"tt6265828"	"A Ghost Story"	68	84	"Rated R for brief language and a disturbing image"	"Mild"	"Mild"	"Mild"	"Mild"	"Mild"
"tt6266538"	"Vice"	72	61	"Rated R for language and some violent images"	"Mild"	"Moderate"	"Moderate"	"Mild"	"Moderate"
"tt6288124"	"Don't Worry, He Won't Get Far on Foot"	69	67	"Rated R for language throughout, sexual content, some nudity and alcohol abuse"	"Moderate"	"Mild"	"Moderate"	"Moderate"	"Mild"
"tt6288250"	"Patti Cake$"	68	67	"Rated R for language throughout, crude sexual references, some drug use and a brief nude image"	"Moderate"	"None"	"Severe"	"None"	"Mild"
"tt6294822"	"The Post"	72	83	"Rated PG-13 for language and brief war violence"	"None"	"Mild"	"Moderate"	"Mild"	"Mild"
"tt6303866"	"Beach Rats"	64	78	"Rated R for strong sexual content, graphic nudity, drug use and language"	"Severe"	"Mild"	"Moderate"	"Severe"	"Mild"
"tt6306064"	"Adrift"	66	56	"Rated PG-13 for injury images, peril, language, brief drug use, partial nudity and thematic elements"	"Mild"	"Mild"	"Mild"	"Mild"	"Moderate"
"tt6320628"	"Spider-Man: Far from Home"	76	69	"Rated PG-13 for sci-fi action violence, some language and brief suggestive comments"	"None"	"Moderate"	"Mild"	"None"	"Moderate"
"tt6324278"	"Abominable"	70	61	"Rated PG for some action and mild rude humor"	"None"	"Mild"	"None"	"None"	"Mild"
"tt6333086"	"Menashe"	65	81	"Rated PG for thematic elements"	"None"	"None"	"None"	"Mild"	"None"
"tt6343058"	"Oh Lucy!"	68	69	"None"	"Moderate"	"Moderate"	"Mild"	"Moderate"	"Moderate"
"tt6343314"	"Creed II"	72	66	"Rated PG-13 for sports action violence, language, and a scene of sensuality"	"Mild"	"Moderate"	"Mild"	"Mild"	"Moderate"
"tt6348138"	"Missing Link"	67	68	"Rated PG for action/peril and some mild rude humor"	"None"	"Mild"	"Mild"	"Mild"	"Mild"
"tt6359956"	"A Bad Moms Christmas"	55	42	"Rated R for crude sexual  content and language throughout, and some drug use"	"Moderate"	"None"	"Severe"	"Moderate"	"None"
"tt6398184"	"Downton Abbey"	76	64	"Rated PG for thematic elements, some suggestive material, and language"	"Mild"	"None"	"None"	"Mild"	"Mild"
"tt6421110"	"Proud Mary"	49	35	"Rated R for violence"	"Mild"	"Moderate"	"Moderate"	"Mild"	"Mild"
"tt6423362"	"The Sun Is Also a Star"	57	52	"Rated PG-13 for some suggestive content and language"	"None"	"Mild"	"Mild"	"None"	"Mild"
"tt6428676"	"Wonder Park"	58	45	"Rated PG for some mild thematic elements and action"	"None"	"Mild"	"None"	"None"	"Mild"
"tt6450186"	"I Can Only Imagine"	73	30	"Rated PG for thematic elements including some violence"	"None"	"Mild"	"None"	"None"	"Mild"
"tt6472976"	"Five Feet Apart"	72	53	"Rated PG-13 for thematic elements, language and suggestive material"	"Mild"	"None"	"Mild"	"Mild"	"Mild"
"tt6476140"	"Serenity"	53	37	"Rated R for language throughout, sexual content, and some bloody images"	"Moderate"	"Mild"	"Moderate"	"Mild"	"Mild"
"tt6483364"	"Teen Spirit"	62	57	"Rated PG-13 for some suggestive content, and for teen drinking and smoking"	"Mild"	"None"	"Severe"	"Moderate"	"Mild"
"tt6495094"	"Little Women"	50	40	"Rated PG-13 for some thematic elements and teen drinking"	"Mild"	"Mild"	"None"	"Mild"	"None"
"tt6495388"	"Like Arrows"	63	-1	"None"	"None"	"None"	"None"	"None"	"None"
"tt6495770"	"Action Point"	51	36	"Rated R for crude sexual content, language, drug use, teen drinking, and brief graphic nudity"	"Moderate"	"Mild"	"Severe"	"Moderate"	"None"
"tt6511932"	"The Beach Bum"	55	55	"Rated R for pervasive drug and alcohol use, language throughout, nudity and some strong sexual conte"	"Severe"	"Mild"	"Severe"	"Severe"	"Mild"
"tt6512428"	"Indivisible"	56	53	"Rated PG-13 for some thematic material and war violence"	"None"	"Moderate"	"None"	"None"	"Mild"
"tt6513120"	"Fighting with My Family"	71	68	"Rated PG-13 for crude and sexual material, language throughout, some violence and drug content"	"Mild"	"Mild"	"Mild"	"Mild"	"None"
"tt6565702"	"Dark Phoenix"	58	43	"Rated PG-13 for intense sequences of sci-fi violence and action including some gunplay, disturbing i"	"None"	"Moderate"	"Moderate"	"Mild"	"Moderate"
"tt6574272"	"Phoenix Forgotten"	52	33	"Rated PG-13 for terror, peril and some language"	"None"	"None"	"Mild"	"None"	"None"
"tt6628394"	"Bad Times at the El Royale"	71	60	"Rated R for strong violence, language, some drug content and brief nudity"	"Mild"	"Severe"	"Moderate"	"Moderate"	"Moderate"
"tt6644200"	"A Quiet Place"	75	82	"Rated PG-13 for terror and some bloody images"	"None"	"Moderate"	"None"	"None"	"Severe"
"tt6652708"	"God's Not Dead: A Light in Darkness"	44	33	"Rated PG for thematic elements including some violence and suggestive material"	"None"	"Mild"	"None"	"None"	"None"
"tt6663582"	"The Spy Who Dumped Me"	60	52	"Rated R for violence, language throughout, some crude sexual material and graphic nudity"	"Moderate"	"Moderate"	"Severe"	"Mild"	"Mild"
"tt6705860"	"Diane"	66	86	"None"	"None"	"Mild"	"Moderate"	"Moderate"	"Mild"
"tt6722030"	"The Intruder"	55	39	"Rated PG-13 for violence, terror, some sexuality, language and thematic elements"	"Mild"	"Moderate"	"Moderate"	"Mild"	"Moderate"
"tt6772950"	"Blumhouse's Truth or Dare"	51	35	"Rated PG-13 for violence and disturbing content, alcohol abuse, some sexuality, language and themati"	"Moderate"	"Moderate"	"Moderate"	"Moderate"	"Moderate"
"tt6781982"	"Night School"	56	43	"Rated PG - 13 for crude and sexual content  throughout, language, some drug references and violence"	"Mild"	"None"	"Moderate"	"Mild"	"None"
"tt6791096"	"I Feel Pretty"	55	48	"Rated PG-13 for sexual content, some partial nudity, and language"	"Moderate"	"None"	"Moderate"	"Mild"	"None"
"tt6802308"	"The 15:17 to Paris"	52	45	"Rated PG-13 on appeal for bloody images, violence, some suggestive material, drug references and lan"	"Mild"	"Moderate"	"Moderate"	"Mild"	"Moderate"
"tt6803212"	"Don't Let Go"	60	49	"Rated R for violence, bloody images, and language"	"None"	"Severe"	"Moderate"	"Mild"	"Moderate"
"tt6806448"	"Fast & Furious Presents: Hobbs & Shaw"	65	60	"None"	"Mild"	"Moderate"	"Moderate"	"Mild"	"Moderate"
"tt6811018"	"The Kid Who Would Be King"	60	66	"Rated PG for fantasy action violence, scary images, thematic elements including some bullying, and l"	"None"	"Mild"	"Mild"	"None"	"Mild"
"tt6823368"	"Glass"	67	43	"Rated PG-13 for violence including some bloody images, thematic elements, and language"	"None"	"Moderate"	"Mild"	"Mild"	"Moderate"
"tt6848602"	"Til Death Do Us Part"	45	-1	"Rated PG-13 for thematic elements involving domestic abuse, violence, some sexuality and language"	"Mild"	"Severe"	"None"	"Mild"	"Moderate"
"tt6850820"	"Peppermint"	65	29	"Rated R for strong violence and language throughout"	"None"	"Severe"	"Moderate"	"Moderate"	"Severe"
"tt6857112"	"Us"	69	81	"Rated R for violence/terror, and language."	"None"	"Severe"	"Moderate"	"Mild"	"Severe"
"tt6857166"	"Book Club"	61	53	"Rated PG-13 for sex-related material throughout, and for language."	"Moderate"	"None"	"Mild"	"Mild"	"None"
"tt6902696"	"Gloria Bell"	63	79	"Rated R for sexuality, nudity, language and some drug use"	"Moderate"	"Mild"	"Moderate"	"Moderate"	"None"
"tt6911608"	"Mamma Mia! Here We Go Again"	67	60	"Rated PG-13 for some suggestive material"	"Mild"	"None"	"None"	"Mild"	"None"
"tt6920356"	"The Souvenir"	65	92	"Rated R for some sexuality, graphic nudity, drug material and language"	"Moderate"	"Mild"	"Moderate"	"Moderate"	"Mild"
"tt6921996"	"Johnny English Strikes Again"	62	39	"Rated PG for some action violence, rude humor, language and brief nudity"	"Mild"	"Mild"	"Mild"	"Mild"	"None"
"tt6933454"	"Puzzle"	67	66	"Rated R for language"	"Mild"	"None"	"Moderate"	"Mild"	"None"
"tt6938828"	"At Eternity's Gate"	69	76	"Rated PG-13 for some thematic content"	"None"	"None"	"Mild"	"Mild"	"None"
"tt6951892"	"Samson"	44	17	"Rated PG-13 for violence and battle sequences"	"None"	"Mild"	"None"	"None"	"Mild"
"tt6957966"	"Little Italy"	57	28	"Rated R for some sexual references"	"Mild"	"None"	"Mild"	"Mild"	"None"
"tt6966692"	"Green Book"	82	69	"Rated PG-13 for thematic content, language including racial epithets, smoking, some violence and sug"	"Mild"	"Mild"	"Moderate"	"Moderate"	"Mild"
"tt6998518"	"Mandy"	66	81	"None"	"Moderate"	"Severe"	"Moderate"	"Severe"	"Severe"
"tt7008872"	"Boy Erased"	69	69	"Rated R for sexual content including an assault, some language and brief drug use"	"Moderate"	"Mild"	"Mild"	"Mild"	"Moderate"
"tt7014006"	"Eighth Grade"	74	89	"Rated R for language and some sexual material"	"Mild"	"None"	"Mild"	"None"	"Mild"
"tt7026672"	"Every Day"	64	52	"Rated PG-13 for thematic content, language, teen drinking, and suggestive material"	"Mild"	"None"	"Mild"	"Mild"	"None"
"tt7040874"	"A Simple Favor"	68	67	"Rated R for sexual content and language throughout, some graphic nude images, drug use and violence"	"Moderate"	"Mild"	"Moderate"	"Mild"	"Mild"
"tt7048622"	"The Insult"	77	72	"Rated R for language and some violent images"	"None"	"Moderate"	"Moderate"	"Mild"	"Mild"
"tt7054636"	"Tyler Perry's A Madea Family Funeral"	43	39	"Rated PG-13 for crude sexual content, language, and drug references throughout"	"Severe"	"Mild"	"Severe"	"Moderate"	"None"
"tt7074886"	"The Front Runner"	61	61	"Rated R for language including some sexual references"	"Mild"	"None"	"Moderate"	"Mild"	"None"
"tt7083526"	"Breakthrough"	62	46	"Rated PG for thematic content including peril"	"None"	"Mild"	"Mild"	"None"	"Mild"
"tt7125860"	"If Beale Street Could Talk"	72	87	"Rated R for language and some sexual content"	"Moderate"	"Mild"	"Moderate"	"Mild"	"Mild"
"tt7131622"	"Once Upon a Time ... in Hollywood"	79	83	"Rated R for language throughout, some strong graphic violence, drug use, and sexual references"	"Mild"	"Severe"	"Severe"	"Moderate"	"Moderate"
"tt7137380"	"Destroyer"	62	62	"Rated R for language throughout, violence, some sexual content and brief drug use"	"Moderate"	"Moderate"	"Severe"	"Moderate"	"Moderate"
"tt7137846"	"Breaking In"	54	42	"Rated PG-13 for violence, menace, bloody images, sexual references, and brief strong language"	"None"	"Moderate"	"Moderate"	"None"	"Moderate"
"tt7153766"	"Unsane"	64	63	"Rated R for disturbing behavior, violence, language, and sex references"	"Mild"	"Moderate"	"Severe"	"Moderate"	"Moderate"
"tt7158430"	"Hearts Beat Loud"	69	65	"Rated PG-13 for some drug references and brief language"	"Mild"	"None"	"Mild"	"Mild"	"None"
"tt7242142"	"Blindspotting"	74	77	"Rated R for language throughout, some brutal violence, sexual references and drug use"	"None"	"Moderate"	"Severe"	"Moderate"	"Moderate"
"tt7284204"	"Summer '03"	54	45	"None"	"Mild"	"None"	"Moderate"	"Mild"	"None"
"tt7286456"	"Joker"	87	59	"Rated R for strong bloody violence, disturbing behavior, language and brief sexual images"	"Mild"	"Severe"	"Moderate"	"Moderate"	"Severe"
"tt7329656"	"47 Meters Down: Uncaged"	50	43	"Rated PG-13 for sequences of intense peril, bloody images, and brief strong language"	"None"	"Moderate"	"Mild"	"None"	"Severe"
"tt7334528"	"Uncle Drew"	57	57	"Rated PG-13 for suggestive material, language and brief nudity"	"Mild"	"Mild"	"Mild"	"Mild"	"None"
"tt7339248"	"The Art of Self-Defense"	67	65	"Rated R for violence, sexual content, graphic nudity and language"	"Moderate"	"Moderate"	"Moderate"	"Mild"	"Moderate"
"tt7339792"	"Unbroken: Path to Redemption"	57	39	"Rated PG-13 for thematic content and related disturbing images"	"None"	"Mild"	"None"	"Moderate"	"Moderate"
"tt7343762"	"Good Boys"	67	60	"Rated R for strong crude sexual content, drug and alcohol material, and language throughout - all in"	"Moderate"	"Mild"	"Severe"	"Severe"	"Mild"
"tt7349662"	"BlacKkKlansman"	75	83	"Rated R for language throughout, including racial epithets, and for disturbing/violent material and "	"Mild"	"Moderate"	"Severe"	"Mild"	"Moderate"
"tt7349950"	"It Chapter Two"	67	58	"Rated R for disturbing violent content and bloody images throughout, pervasive language, and some cr"	"Mild"	"Severe"	"Severe"	"Mild"	"Severe"
"tt7365604"	"Dog Days"	62	47	"Rated PG for rude and suggestive content, and for language"	"Mild"	"None"	"Mild"	"Mild"	"Mild"
"tt7370952"	"Bennett's War"	49	-1	"Rated PG-13 for some language and brief violence"	"None"	"None"	"Mild"	"None"	"None"
"tt7374952"	"El Chicano"	52	46	"Rated R for strong violence and language throughout"	"None"	"Severe"	"Mild"	"Mild"	"None"
"tt7388562"	"Paul, Apostle of Christ"	66	52	"Rated PG-13 for some violent content and disturbing images"	"None"	"Moderate"	"None"	"None"	"Moderate"
"tt7401588"	"Instant Family"	73	57	"Rated PG-13 for thematic elements, sexual material, language and some drug references"	"Mild"	"Mild"	"Moderate"	"Mild"	"None"
"tt7424200"	"Teen Titans GO! to the Movies"	68	69	"Rated PG for action and rude humor"	"None"	"Mild"	"None"	"None"	"None"
"tt7461200"	"The Oath"	53	58	"Rated R for language throughout, violence and some drug use"	"Mild"	"Moderate"	"Severe"	"Mild"	"Moderate"
"tt7545524"	"Ben Is Back"	67	66	"Rated R for language throughout and some drug use"	"None"	"Mild"	"Moderate"	"Severe"	"Moderate"
"tt7547410"	"Dora and the Lost City of Gold"	60	63	"Rated PG for action and some impolite humor"	"Mild"	"Mild"	"Mild"	"Mild"	"Moderate"
"tt7589322"	"Tender Embers"	-10	-1	"None"	"None"	"None"	"None"	"None"	"None"
"tt7616148"	"Luce"	68	72	"Rated R for language throughout, sexual content, nudity and some drug use"	"Moderate"	"Mild"	"Moderate"	"Mild"	"Moderate"
"tt7616798"	"A Dog's Way Home"	67	50	"Rated PG for thematic elements, some peril and language"	"None"	"Mild"	"Mild"	"None"	"Mild"
"tt7634968"	"What Men Want"	51	49	"Rated R for language and sexual content throughout, and some drug material"	"Moderate"	"Mild"	"Severe"	"Severe"	"None"
"tt7668870"	"Searching"	77	71	"Rated PG-13 for thematic content, some drug and sexual references, and for language"	"None"	"Mild"	"Mild"	"Mild"	"Mild"
"tt7681824"	"We the Animals"	69	83	"Rated R for strong sexual content, nudity, language and some underage drug and alcohol use"	"Moderate"	"Mild"	"Moderate"	"Moderate"	"Moderate"
"tt7689906"	"Monsters and Men"	57	68	"Rated R for language"	"Mild"	"Moderate"	"Moderate"	"Mild"	"Moderate"
"tt7690670"	"SuperFly"	51	52	"Rated R for violence and language throughout, strong sexuality, nudity, and drug content"	"Severe"	"Severe"	"Severe"	"Severe"	"Moderate"
"tt7734218"	"Stuber"	62	42	"Rated R for violence and language throughout, some sexual references and brief graphic nudity"	"Moderate"	"Moderate"	"Severe"	"Mild"	"Mild"
"tt7752126"	"Brightburn"	62	44	"Rated R for horror violence/bloody images, and language."	"Mild"	"Severe"	"Moderate"	"Mild"	"Severe"
"tt7778680"	"Photograph"	69	65	"Rated PG-13 for some thematic material"	"None"	"None"	"None"	"None"	"None"
"tt7784604"	"Hereditary"	73	87	"Rated R for horror violence, disturbing images, language, drug use and brief graphic nudity"	"Moderate"	"Severe"	"Moderate"	"Moderate"	"Severe"
"tt7798634"	"Ready or Not"	69	64	"Rated R for violence, bloody images, language throughout, and some drug use"	"None"	"Severe"	"Severe"	"Moderate"	"Moderate"
"tt7935892"	"The Oscar Nominated Short Films 2018: Live Action"	79	-1	"None"	"None"	"None"	"None"	"None"	"None"
"tt7958736"	"Ma"	56	53	"Rated R for violent/disturbing material, language throughout, sexual content, and for teen drug and "	"Moderate"	"Severe"	"Moderate"	"Severe"	"Severe"
"tt7959026"	"The Mule"	70	58	"Rated R for language throughout and brief sexuality/nudity"	"Moderate"	"Mild"	"Moderate"	"Moderate"	"Mild"
"tt7984734"	"The Lighthouse"	83	83	"Rated R for sexual content, nudity, violence, disturbing images, and some language"	"Moderate"	"Severe"	"Moderate"	"Moderate"	"Severe"
"tt7985692"	"After the Wedding"	61	50	"Rated PG-13 for thematic material and some strong language."	"Moderate"	"None"	"Moderate"	"None"	"Moderate"
"tt8085790"	"Little"	54	49	"Rated PG-13 for some suggestive content"	"Mild"	"Mild"	"Mild"	"None"	"None"
"tt8097306"	"Nobody's Fool"	47	39	"Rated R for sexual content and language throughout, and for drug material."	"Moderate"	"Mild"	"Moderate"	"Moderate"	"None"
"tt8155288"	"Happy Death Day 2U"	62	57	"Rated PG-13 for violence, language, sexual material and thematic elements."	"Mild"	"Moderate"	"Moderate"	"Mild"	"Moderate"
"tt8174450"	"The Other Side of Heaven 2: Fire of Faith"	49	-1	"Rated PG-13 for some thematic material including violence."	"None"	"Moderate"	"None"	"None"	"None"
"tt8186318"	"Overcomer"	64	17	"Rated PG for some thematic elements"	"None"	"None"	"None"	"None"	"Mild"
"tt8266310"	"Blinded by the Light"	69	71	"Rated PG-13 for thematic material and language including some ethnic slurs."	"None"	"Mild"	"Mild"	"None"	"Mild"
"tt8267604"	"Capharnaüm"	84	75	"Rated R for language and some drug material"	"Mild"	"Mild"	"Severe"	"Moderate"	"Moderate"
"tt8350360"	"Annabelle Comes Home"	59	53	"Rated R for horror violence and terror"	"None"	"Moderate"	"Mild"	"None"	"Severe"
"tt8364368"	"Crawl"	62	60	"Rated R for bloody creature violence, and brief language"	"None"	"Severe"	"Moderate"	"None"	"Severe"
"tt8385474"	"A Dog's Journey"	74	43	"Rated PG for thematic content, some peril and rude humor"	"None"	"Mild"	"None"	"Mild"	"Moderate"
"tt8593814"	"BANDSTAND: The Broadway Musical on Screen"	90	-1	"None"	"None"	"None"	"None"	"None"	"None"
"tt8637428"	"The Farewell"	78	89	"Rated PG for thematic material, brief language and some smoking."	"None"	"None"	"Mild"	"Mild"	"None"
"tt8663516"	"Child's Play"	59	48	"Rated R for bloody horror violence, and language throughout"	"Mild"	"Severe"	"Moderate"	"Mild"	"Severe"
"tt8695030"	"The Dead Don't Die"	55	54	"Rated R for zombie violence/gore, and for language"	"Mild"	"Moderate"	"Moderate"	"None"	"Mild"
"tt8769848"	"The Tomorrow Man"	56	49	"Rated PG-13 for brief strong language and some suggestive material"	"Mild"	"None"	"None"	"None"	"None"
"tt8772262"	"Midsommar"	72	72	"Rated R for disturbing ritualistic violence and grisly images, strong sexual content, graphic nudity"	"Severe"	"Severe"	"Moderate"	"Severe"	"Severe"
"tt8820136"	"El Coyote"	59	-1	"Rated R for strong violence, pervasive language, some sexual references, brief nudity and drug use"	"None"	"None"	"None"	"None"	"None"
"tt9019352"	"No Manches Frida 2"	39	-1	"Rated R for sexual content and teen drinking"	"None"	"Mild"	"Moderate"	"Mild"	"Mild"
"tt9024106"	"Unplanned"	58	10	"Rated R for some disturbing/bloody images"	"None"	"Mild"	"None"	"None"	"Moderate"
"tt9075778"	"The Fighting Preacher"	53	-1	"Rated PG for thematic content and some action."	"None"	"None"	"None"	"None"	"None"
"tt9376172"	"The Least of These: The Graham Staines Story"	63	-1	"Rated PG-13 for thematic elements/disturbing images"	"None"	"None"	"None"	"None"	"None"
"tt9896916"	"Pilgrim's Progress"	51	-1	"Rated PG for mild thematic elements, action violence, and scary images"	"None"	"None"	"None"	"None"	"None"
